Time,createOrder,basket,getCatalogue,getItem,getCart,login,getOrders,catalogue,home,tags,getCustomer,viewOrdersPage,cataloguePage,getRelated,addToCart,catalogueSize,getAddress,getCard,showDetails
1240.0,0.009177,0.002364,0.454028,0.400928,0.30942,0.472687,0.107465,0.002022,0.001647,0.384384,0.209117,0.003733,0.569741,0.551811,0.001909,0.628419,0.560247,0.00531,0.001966
1245.0,0.009426,0.002391,0.405633,0.498419,0.367093,0.584028,0.052785,0.002046,0.001717,0.294916,0.072115,0.001831,0.322301,0.317988,0.001625,0.487874,0.258196,0.14572,0.001945
1250.0,0.006354,0.001766,0.382322,0.47073,0.371197,0.48937,0.136232,0.001829,0.001688,0.364154,0.344525,0.001495,0.503965,0.309616,0.007281,0.59006,0.146647,0.114424,0.001672
1255.0,0.005106,0.001647,0.440257,0.518663,0.373335,0.479631,0.171161,0.002153,0.002107,0.450579,0.208631,0.005363,0.671569,0.385087,0.004998,0.405916,0.269171,0.293289,0.001834
1260.0,0.096442,0.001433,0.429083,0.484797,0.35551,0.6446,0.004882,0.001652,0.001624,0.537343,0.234911,0.001231,0.354702,0.532599,0.005674,0.546699,0.311265,0.44882,0.001656
1265.0,0.142372,0.001358,0.503879,0.364137,0.281818,0.475587,0.088637,0.002642,0.001739,0.309555,0.156475,0.002088,0.432556,0.452743,0.00121,0.386293,0.254017,0.005291,0.001638
1270.0,0.005987,0.001672,0.394606,0.32266,0.324826,0.511382,0.1391,0.001384,0.00185,0.339049,0.185815,0.001607,0.596879,0.36011,0.004481,0.414032,0.255221,0.218713,0.001807
1275.0,0.005184,0.002142,0.404116,0.485354,0.368366,0.485034,0.062625,0.00155,0.002298,0.430108,0.171715,0.001577,0.36554,0.345928,0.001719,0.42243,0.150549,0.234462,0.001741
1280.0,0.008701,0.001842,0.387285,0.419485,0.327316,0.544731,0.084386,0.002405,0.001903,0.429211,0.174826,0.002465,0.37187,0.381409,0.001705,0.527701,0.240191,0.236008,0.002559
1285.0,0.006654,0.001749,0.438055,0.446357,0.343922,0.771783,0.010312,0.001858,0.001889,0.636045,0.154122,0.00163,0.606911,0.371461,0.004279,0.379433,0.293001,0.337431,0.001812
1290.0,0.010428,0.002432,0.464408,0.422643,0.374663,0.346471,0.0516,0.001643,0.001863,0.467537,0.175534,0.0017,0.526757,0.4426,0.001307,0.453302,0.128935,0.33736,0.002163
1295.0,0.00636,0.002645,0.375832,0.416679,0.347462,0.565741,0.046601,0.001598,0.00225,0.309525,0.082495,0.002109,0.522347,0.325209,0.001521,0.414183,0.115853,0.104122,0.002008
1300.0,0.0095,0.00166,0.536268,0.436631,0.289799,0.485684,0.052939,0.002018,0.001837,0.524267,0.231585,0.0014,0.33663,0.346117,0.001271,0.698938,0.204589,0.115383,0.001829
1305.0,0.005451,0.003202,0.35316,0.422553,0.372542,0.606491,0.11083,0.002357,0.001472,0.434212,0.151014,0.00171,0.227003,0.53817,0.001413,0.544218,0.005786,0.115559,0.001673
1310.0,0.106769,0.001699,0.390087,0.361087,0.389645,0.525253,0.063592,0.001939,0.00199,0.636271,0.173318,0.001567,0.455085,0.543813,0.006308,0.479852,0.11608,0.253396,0.002031
1315.0,0.007786,0.001708,0.454348,0.462094,0.351655,0.413915,0.054797,0.001638,0.0019,0.503558,0.236217,0.001843,0.52938,0.43858,0.006168,0.463269,0.107373,0.171401,0.001554
1320.0,0.004931,0.001997,0.521845,0.357696,0.403803,0.627188,0.063871,0.002297,0.002097,0.463016,0.194043,0.001524,0.461625,0.50378,0.001514,0.390577,0.253332,0.276207,0.001938
1325.0,0.008349,0.002112,0.362929,0.461241,0.312225,0.576524,0.010531,0.004207,0.0027,0.412078,0.228236,0.001589,0.361421,0.383333,0.004922,0.5595,0.503104,0.003405,0.002611
1330.0,0.206309,0.002365,0.442302,0.404949,0.323036,0.576344,0.006851,0.001379,0.001642,0.316489,0.234369,0.00173,0.415453,0.291519,0.001182,0.466449,0.42051,0.147843,0.001572
1335.0,0.015122,0.002246,0.428054,0.351223,0.411783,0.547008,0.005421,0.00166,0.001805,0.48134,0.252793,0.002695,0.575648,0.492739,0.0046,0.352117,0.093945,0.404485,0.001857
1340.0,0.099457,0.003941,0.407597,0.395323,0.3953,0.551711,0.120916,0.00192,0.002505,0.504843,0.16711,0.002345,0.471671,0.464412,0.001536,0.479992,0.003642,0.152954,0.001862
1345.0,0.010181,0.002211,0.406523,0.479212,0.379356,0.690887,0.141893,0.002021,0.002127,0.351251,0.276514,0.001839,0.403251,0.405614,0.009823,0.351181,0.203928,0.150072,0.002188
1350.0,0.082174,0.001561,0.454783,0.525123,0.365636,0.248977,0.007132,0.001323,0.001658,0.604992,0.25104,0.002943,0.563405,0.455277,0.001178,0.205867,0.147476,0.276132,0.001912
1355.0,0.012054,0.001441,0.385255,0.548842,0.360198,0.541563,0.105784,0.001939,0.002016,0.62072,0.243032,0.001823,0.542163,0.468581,0.004317,0.424899,0.336593,0.375775,0.001768
1360.0,0.278726,0.001806,0.41948,0.377675,0.357188,0.619733,0.008961,0.001637,0.001919,0.365318,0.174685,0.001758,0.462427,0.360789,0.006297,0.323787,0.098648,0.09323,0.001719
1365.0,0.006398,0.001638,0.509129,0.448666,0.379045,0.5229,0.067894,0.001979,0.001923,0.326405,0.243366,0.001176,0.404508,0.474157,0.001307,0.380389,0.304549,0.294844,0.00183
1370.0,0.01174,0.002758,0.522242,0.4446,0.359514,0.56732,0.011688,0.002552,0.003147,0.38005,0.227605,0.001562,0.443824,0.504623,0.001881,0.509797,0.008992,0.260509,0.001549
1375.0,0.005375,0.001724,0.383891,0.40664,0.281556,0.60018,0.074664,0.001362,0.001833,0.484212,0.216149,0.001524,0.303115,0.458663,0.001454,0.37673,0.157914,0.234653,0.001809
1380.0,0.006265,0.00197,0.411074,0.481007,0.390496,0.600047,0.057181,0.001337,0.002214,0.350436,0.185284,0.001923,0.403536,0.329686,0.001742,0.170942,0.176584,0.137875,0.002175
1385.0,0.10073,0.002969,0.417568,0.512877,0.358613,0.430165,0.006879,0.002278,0.001827,0.226509,0.159644,0.002075,0.459507,0.302359,0.001329,0.256654,0.380483,0.271145,0.001906
1390.0,0.082766,0.001649,0.452434,0.421977,0.327448,0.549812,0.118548,0.001709,0.001997,0.387166,0.278451,0.001417,0.360973,0.409064,0.006305,0.521565,0.219205,0.240439,0.002376
1395.0,0.016542,0.001351,0.365452,0.448988,0.376232,0.333174,0.102481,0.001493,0.002706,0.413071,0.229695,0.001272,0.290781,0.352233,0.001498,0.527917,0.157872,0.108728,0.001777
1400.0,0.121101,0.00197,0.416415,0.380603,0.339181,0.590872,0.011441,0.00183,0.002791,0.41382,0.192718,0.002131,0.267505,0.420249,0.001291,0.38508,0.129566,0.189036,0.00192
1405.0,0.309809,0.0016,0.413638,0.405817,0.421017,0.380613,0.058309,0.001783,0.002274,0.253339,0.220872,0.001378,0.353417,0.458679,0.005346,0.346339,0.28009,0.468612,0.001826
1410.0,0.008342,0.002505,0.440134,0.40796,0.349048,0.709624,0.108378,0.001883,0.002083,0.675721,0.155047,0.002373,0.454426,0.298201,0.006513,0.480064,0.337953,0.0875,0.001787
1415.0,0.004806,0.001776,0.39375,0.438426,0.372021,0.700692,0.082509,0.001612,0.0021,0.403788,0.253843,0.002749,0.304731,0.331417,0.005439,0.381513,0.006438,0.205549,0.001867
1420.0,0.006113,0.001347,0.389721,0.479225,0.32785,0.552569,0.089537,0.002304,0.001511,0.389411,0.285727,0.002821,0.522224,0.492398,0.008876,0.483895,0.19101,0.091353,0.002558
1425.0,0.005394,0.001687,0.395165,0.495753,0.333343,0.568837,0.081917,0.001655,0.001941,0.213387,0.294728,0.001567,0.432765,0.403237,0.001218,0.310748,0.004548,0.204634,0.001628
1430.0,0.172358,0.001265,0.498316,0.375258,0.363893,0.49393,0.004821,0.001489,0.001553,0.445822,0.201236,0.001572,0.364156,0.484504,0.006146,0.503827,0.004424,0.505215,0.001566
1435.0,0.010762,0.00455,0.415982,0.538923,0.351039,0.633394,0.154772,0.001645,0.002315,0.487817,0.136617,0.001528,0.481631,0.583546,0.001379,0.264995,0.203273,0.289541,0.003384
1440.0,0.005664,0.002614,0.495506,0.486029,0.330186,0.572098,0.005709,0.001709,0.001985,0.337374,0.103893,0.001878,0.487083,0.447607,0.002726,0.374634,0.294514,0.003364,0.001929
1445.0,0.154718,0.001392,0.440469,0.314257,0.380086,0.53818,0.148622,0.002354,0.001509,0.349421,0.254743,0.002381,0.371208,0.421367,0.004667,0.369044,0.290221,0.257535,0.001631
1450.0,0.011053,0.002924,0.489063,0.375385,0.310174,0.722632,0.007777,0.002029,0.002335,0.439404,0.14094,0.001281,0.398468,0.379037,0.006376,0.300086,0.006456,0.338034,0.001631
1455.0,0.383584,0.002556,0.337176,0.426818,0.36298,0.560137,0.150784,0.001458,0.00158,0.35945,0.187977,0.002556,0.361013,0.533838,0.006526,0.375048,0.234623,0.133342,0.001403
1460.0,0.20626,0.001768,0.41672,0.361649,0.321759,0.462141,0.110402,0.001573,0.002194,0.486862,0.13688,0.001813,0.472752,0.532508,0.001677,0.46795,0.192155,0.388558,0.001921
1465.0,0.00498,0.002372,0.430297,0.401159,0.307482,0.590144,0.007993,0.001934,0.001706,0.525112,0.197593,0.001862,0.347635,0.455575,0.001266,0.385828,0.190069,0.360985,0.001859
1470.0,0.008457,0.002443,0.445048,0.466066,0.353188,0.562827,0.00486,0.001485,0.002809,0.445294,0.274563,0.002028,0.504315,0.452597,0.002474,0.352162,0.190628,0.14642,0.001668
1475.0,0.15622,0.002366,0.43764,0.451046,0.351449,0.521736,0.046855,0.001584,0.001801,0.298914,0.187913,0.001597,0.782173,0.380282,0.007208,0.370483,0.204987,0.452068,0.00163
1480.0,0.005099,0.002846,0.369048,0.492467,0.389822,0.540894,0.007603,0.001669,0.001623,0.349553,0.219992,0.001322,0.452449,0.468854,0.006524,0.392234,0.220121,0.272273,0.002141
1485.0,0.080053,0.001419,0.416182,0.426527,0.345216,0.422116,0.08999,0.00228,0.002111,0.478365,0.245269,0.001356,0.474467,0.35885,0.004606,0.257093,0.107876,0.094311,0.002513
1490.0,0.230791,0.001324,0.37307,0.424628,0.398928,0.466637,0.007783,0.001866,0.001583,0.489695,0.230755,0.001972,0.410329,0.574759,0.00114,0.446443,0.367299,0.11476,0.002572
1495.0,0.089039,0.001653,0.369489,0.481541,0.316622,0.583638,0.056799,0.001988,0.00164,0.411731,0.268127,0.001801,0.426388,0.324991,0.001218,0.568616,0.253791,0.114171,0.001836
1500.0,0.013517,0.002994,0.515777,0.356001,0.383239,0.462821,0.046473,0.00134,0.00192,0.50456,0.158384,0.001947,0.271005,0.52959,0.001395,0.482639,0.342602,0.277365,0.001848
1505.0,0.009431,0.001294,0.357088,0.408538,0.359445,0.635147,0.048687,0.002132,0.002172,0.504404,0.286138,0.001839,0.338578,0.366168,0.001217,0.479978,0.378246,0.21063,0.001571
1510.0,0.130009,0.001732,0.37234,0.443907,0.369353,0.615255,0.17608,0.0023,0.00167,0.464681,0.201638,0.002365,0.394661,0.452114,0.001201,0.381573,0.576569,0.188918,0.001654
1515.0,0.098977,0.001923,0.413937,0.36663,0.386741,0.682321,0.00537,0.001477,0.001586,0.475644,0.242609,0.001195,0.253134,0.492136,0.006644,0.405807,0.291265,0.365721,0.001581
1520.0,0.010261,0.00148,0.480326,0.42352,0.294133,0.644701,0.112134,0.002131,0.00161,0.451694,0.172939,0.001677,0.262815,0.602913,0.008603,0.299847,0.20931,0.170104,0.0015
1525.0,0.004864,0.00156,0.389494,0.373564,0.383355,0.684925,0.046286,0.002025,0.002263,0.354686,0.163373,0.001726,0.596045,0.520629,0.002144,0.429233,0.11729,0.20604,0.0029
1530.0,0.108934,0.001552,0.382753,0.476881,0.401921,0.70849,0.102877,0.001808,0.001689,0.505007,0.138951,0.00161,0.378104,0.38608,0.001233,0.50308,0.003463,0.276162,0.001978
1535.0,0.011874,0.001795,0.405286,0.391984,0.389624,0.545451,0.007568,0.001375,0.001613,0.507115,0.294331,0.001642,0.323915,0.300655,0.004255,0.403634,0.087257,0.157816,0.00154
1540.0,0.106787,0.003991,0.37848,0.443539,0.330666,0.412952,0.088463,0.002451,0.002077,0.421034,0.143358,0.002416,0.322509,0.288167,0.001894,0.412592,0.094112,0.337689,0.00208
1545.0,0.11196,0.001827,0.475333,0.465958,0.361936,0.554386,0.111617,0.001457,0.001564,0.502937,0.172903,0.00168,0.45808,0.428496,0.005504,0.452739,0.20389,0.26072,0.001914
1550.0,0.005045,0.001502,0.556775,0.402639,0.35153,0.362949,0.008117,0.001624,0.001726,0.307122,0.213254,0.001508,0.336672,0.488733,0.001288,0.385144,0.458283,0.225483,0.001518
1555.0,0.01447,0.002065,0.531973,0.460451,0.355875,0.412955,0.079714,0.002375,0.002279,0.478779,0.234629,0.00193,0.435897,0.380438,0.004873,0.59812,0.151628,0.289474,0.002568
1560.0,0.019891,0.008549,0.45912,0.458446,0.317346,0.575233,0.050535,0.001632,0.0016,0.486563,0.226098,0.00249,0.546767,0.431986,0.00187,0.32454,0.007551,0.206924,0.002051
1565.0,0.006057,0.001393,0.432197,0.427065,0.379423,0.397315,0.132405,0.002226,0.001612,0.639825,0.246616,0.001334,0.373568,0.38123,0.001255,0.360725,0.145936,0.336662,0.001436
1570.0,0.005874,0.00307,0.473895,0.499542,0.336688,0.603604,0.007973,0.001865,0.001558,0.483005,0.254526,0.001797,0.323803,0.368804,0.001449,0.183029,0.233593,0.230277,0.002411
1575.0,0.011376,0.001733,0.463631,0.434142,0.380781,0.578155,0.076316,0.001961,0.001735,0.502809,0.245503,0.002228,0.282023,0.460599,0.002398,0.48422,0.003203,0.257085,0.001815
1580.0,0.005588,0.001795,0.410941,0.469285,0.371127,0.613343,0.058369,0.001267,0.001845,0.504539,0.233528,0.001581,0.685499,0.428051,0.001276,0.241423,0.173723,0.103757,0.001457
1585.0,0.007322,0.001601,0.428693,0.380104,0.348133,0.533062,0.148248,0.00171,0.001961,0.556941,0.188675,0.001659,0.530594,0.403968,0.0055,0.471875,0.303964,0.234771,0.001393
1590.0,0.105435,0.001346,0.367325,0.410094,0.379679,0.46364,0.005127,0.001846,0.001493,0.583266,0.212187,0.001868,0.616026,0.505397,0.007184,0.505101,0.254009,0.006297,0.001503
1595.0,0.100254,0.002317,0.462129,0.430976,0.35363,0.693669,0.124748,0.001563,0.001424,0.337362,0.24556,0.001685,0.483908,0.359062,0.012452,0.470265,0.128076,0.203596,0.001559
1600.0,0.004938,0.002187,0.455704,0.44271,0.311359,0.680171,0.053723,0.001671,0.001468,0.566843,0.153099,0.001333,0.234142,0.331619,0.00444,0.461042,0.004453,0.755492,0.001505
1605.0,0.004231,0.002084,0.493255,0.474304,0.374463,0.687665,0.055132,0.001579,0.00178,0.523967,0.167777,0.002009,0.374388,0.451798,0.007183,0.405267,0.277537,0.173616,0.001769
1610.0,0.093196,0.001549,0.395784,0.438593,0.382249,0.652348,0.052592,0.001558,0.001838,0.3712,0.236373,0.00216,0.356022,0.490198,0.001176,0.571917,0.108809,0.146284,0.00142
1615.0,0.00479,0.001341,0.525645,0.4382,0.306969,0.521946,0.053307,0.001561,0.001537,0.387716,0.212384,0.00177,0.337351,0.322428,0.004293,0.369057,0.278758,0.234338,0.001151
1620.0,0.006453,0.001904,0.289744,0.497632,0.375952,0.46324,0.005222,0.001542,0.001882,0.479373,0.261836,0.003815,0.553343,0.576228,0.001809,0.50738,0.508478,0.096104,0.001485
1625.0,0.008425,0.001406,0.320311,0.377567,0.341925,0.513341,0.046615,0.001449,0.001788,0.441215,0.223817,0.001402,0.403737,0.549105,0.001158,0.463488,0.123308,0.10712,0.001756
1630.0,0.095936,0.001149,0.408366,0.484826,0.323786,0.52311,0.12606,0.001319,0.001377,0.580127,0.271622,0.001375,0.384309,0.397911,0.001198,0.448057,0.08686,0.103598,0.001658
1635.0,0.120647,0.002285,0.430848,0.388087,0.382149,0.94743,0.063654,0.001783,0.001611,0.553408,0.247323,0.002272,0.379206,0.310606,0.005678,0.29763,0.087208,0.254006,0.001686
1640.0,0.004747,0.002219,0.424075,0.412178,0.378686,0.520656,0.150276,0.001748,0.001869,0.214191,0.240013,0.002101,0.504814,0.3954,0.001208,0.39388,0.379045,0.009574,0.001414
1645.0,0.077781,0.001994,0.419602,0.464815,0.448936,0.621606,0.052907,0.001752,0.001711,0.358499,0.248876,0.003688,0.488404,0.464654,0.009355,0.503446,0.169882,0.142234,0.002112
1650.0,0.005592,0.001725,0.459253,0.491451,0.414687,0.412192,0.068374,0.00143,0.001765,0.445288,0.20498,0.001601,0.553405,0.392537,0.001788,0.503251,0.28928,0.256131,0.0013
1655.0,0.082335,0.001681,0.430581,0.435507,0.371505,0.478966,0.005782,0.001975,0.001652,0.364131,0.231638,0.001675,0.447474,0.385956,0.004823,0.364926,0.184889,0.338464,0.001804
1660.0,0.105469,0.001462,0.529322,0.409015,0.334834,0.799259,0.005155,0.00125,0.001386,0.394568,0.179307,0.001561,0.482887,0.538051,0.001448,0.52468,0.344628,0.14693,0.001488
1665.0,0.099169,0.002077,0.387688,0.499591,0.375801,0.588124,0.006988,0.003323,0.00174,0.36959,0.293905,0.002089,0.48362,0.364206,0.001644,0.397607,0.434117,0.259576,0.002284
1670.0,0.010487,0.001767,0.370016,0.361139,0.333937,0.405231,0.007415,0.0019,0.00155,0.339899,0.260534,0.001226,0.527092,0.477736,0.004923,0.307901,0.404198,0.367642,0.002715
1675.0,0.005366,0.001763,0.493567,0.355984,0.393591,0.483588,0.0075,0.001593,0.00154,0.336398,0.198566,0.001142,0.639239,0.21172,0.011989,0.524129,0.419761,0.164279,0.001885
1680.0,0.012455,0.001749,0.460799,0.315166,0.359664,0.556944,0.050627,0.001364,0.001599,0.311135,0.200211,0.001864,0.276066,0.270134,0.001306,0.43876,0.003175,0.11453,0.001546
1685.0,0.006474,0.001293,0.453572,0.429641,0.383674,0.465049,0.006963,0.001846,0.001638,0.423565,0.242743,0.003063,0.504049,0.474089,0.008004,0.191372,0.15749,0.258706,0.001779
1690.0,0.014641,0.003771,0.471817,0.389077,0.346978,0.337096,0.008714,0.001656,0.00232,0.468874,0.188527,0.001968,0.282173,0.421327,0.006099,0.489144,0.304226,0.106632,0.002255
1695.0,0.148122,0.002217,0.469365,0.45797,0.385064,0.556045,0.008969,0.002416,0.00165,0.505429,0.224958,0.001249,0.234876,0.421703,0.006197,0.451226,0.254331,0.094766,0.001841
1700.0,0.004803,0.001522,0.409128,0.388254,0.394187,0.464391,0.00792,0.001352,0.001844,0.397076,0.19795,0.001666,0.239343,0.518885,0.00517,0.464643,0.114345,0.203167,0.001664
1705.0,0.005044,0.002141,0.453539,0.396846,0.372553,0.548382,0.005531,0.001629,0.001545,0.542518,0.179471,0.001577,0.303942,0.338465,0.001327,0.228232,0.122928,0.335357,0.001344
1710.0,0.006349,0.00167,0.48085,0.35547,0.351967,0.642832,0.006953,0.001556,0.002082,0.526484,0.183963,0.002006,0.397061,0.308578,0.002141,0.463155,0.311341,0.254323,0.001648
1715.0,0.172528,0.004418,0.384945,0.444971,0.315837,0.556286,0.004686,0.00219,0.001786,0.56508,0.096784,0.001682,0.321573,0.40781,0.001558,0.285349,0.449031,0.504431,0.001796
1720.0,0.009393,0.001971,0.475509,0.39542,0.407866,0.368702,0.116675,0.001419,0.001825,0.462538,0.223168,0.001701,0.453248,0.400254,0.002202,0.227275,0.177524,0.559592,0.002723
1725.0,0.005035,0.001872,0.433614,0.432745,0.335651,0.392434,0.064757,0.001233,0.001371,0.523659,0.258044,0.002637,0.57541,0.443114,0.001129,0.552958,0.193428,0.116772,0.002026
1730.0,0.096805,0.001862,0.420893,0.45676,0.401465,0.657264,0.006129,0.001524,0.001675,0.374256,0.216871,0.001539,0.503495,0.4536,0.00535,0.465495,0.339146,0.208873,0.002212
1735.0,0.008473,0.003722,0.476083,0.462618,0.301285,0.686086,0.048523,0.008744,0.002936,0.52738,0.221219,0.003615,0.375622,0.31866,0.001245,0.39307,0.15835,0.402978,0.003552
1740.0,0.004641,0.003444,0.31605,0.523603,0.412032,0.381166,0.096199,0.001295,0.001527,0.252898,0.208002,0.00164,0.377889,0.490136,0.001295,0.321729,0.279677,0.191733,0.001625
1745.0,0.105115,0.001322,0.494665,0.375374,0.334662,0.371558,0.006672,0.001747,0.001642,0.484384,0.249766,0.001713,0.393611,0.468187,0.002146,0.292343,0.363452,0.432174,0.002066
1750.0,0.006696,0.001539,0.486267,0.431363,0.363625,0.479207,0.124986,0.001923,0.001642,0.301901,0.160639,0.001271,0.361336,0.451219,0.001098,0.375457,0.431578,0.252631,0.002005
1755.0,0.279787,0.002299,0.424588,0.44406,0.356336,1.012865,0.053059,0.001475,0.001436,0.397523,0.294767,0.001362,0.588947,0.593897,0.001414,0.435058,0.253347,0.121167,0.001504
1760.0,0.008764,0.002694,0.389373,0.499822,0.334238,0.569211,0.10137,0.002106,0.002587,0.509565,0.177234,0.001553,0.354071,0.494358,0.00133,0.484456,0.225873,0.006484,0.002745
1765.0,0.004824,0.001221,0.412968,0.531934,0.380536,0.579116,0.004995,0.00211,0.001526,0.506263,0.200616,0.001784,0.573919,0.230193,0.010626,0.52302,0.003452,0.17626,0.001453
1770.0,0.161552,0.002316,0.33381,0.411036,0.38442,0.374454,0.007156,0.00136,0.001526,0.669824,0.25954,0.001721,0.454554,0.521676,0.008072,0.436814,0.225734,0.339732,0.001555
1775.0,0.00526,0.001788,0.436013,0.438142,0.304505,0.521801,0.053008,0.00138,0.001771,0.670547,0.30207,0.001299,0.566274,0.537257,0.00148,0.358721,0.337035,0.007825,0.001404
1780.0,0.005154,0.001725,0.367551,0.32416,0.366026,0.555534,0.009846,0.001843,0.001708,0.487098,0.198754,0.001893,0.314354,0.521449,0.001127,0.384408,0.410032,0.508741,0.001923
1785.0,0.013086,0.001676,0.512105,0.379719,0.348621,0.625287,0.083164,0.001474,0.002051,0.400494,0.197147,0.001671,0.272652,0.406109,0.003774,0.353738,0.003451,0.118945,0.002199
1790.0,0.014639,0.00194,0.482862,0.440155,0.372367,0.7298,0.171238,0.001423,0.001638,0.399501,0.197685,0.001512,0.503595,0.52492,0.001242,0.504951,0.004905,0.003478,0.001582
1795.0,0.004962,0.002388,0.439752,0.391928,0.293118,0.456074,0.155394,0.002092,0.001809,0.508326,0.199438,0.001533,0.483331,0.387739,0.005814,0.55776,0.003759,0.303501,0.001716
1800.0,0.149057,0.001443,0.443305,0.489116,0.304465,0.600694,0.00497,0.001283,0.001525,0.347563,0.139319,0.001468,0.395721,0.330826,0.001206,0.404438,0.404556,0.379022,0.001621
1805.0,0.254041,0.005495,0.33037,0.330423,0.334609,0.242364,0.05726,0.002982,0.002349,0.268378,0.211876,0.001864,0.419898,0.34014,0.001183,0.301019,0.194766,0.180914,0.003426
1810.0,0.005174,0.001626,0.503355,0.366955,0.416445,0.576849,0.062853,0.001219,0.001424,0.459351,0.221067,0.001688,0.308488,0.438648,0.001961,0.477969,0.366666,0.302971,0.002246
1815.0,0.006093,0.001497,0.386104,0.411104,0.38707,0.442916,0.046203,0.001424,0.001577,0.338479,0.247133,0.001828,0.356504,0.504654,0.006338,0.670829,0.141996,0.224218,0.001706
1820.0,0.00538,0.001813,0.416034,0.429778,0.315676,0.412236,0.007848,0.001426,0.001773,0.322771,0.177372,0.001757,0.322702,0.286984,0.005288,0.301406,0.174252,0.074191,0.001532
1825.0,0.172613,0.001445,0.39098,0.449487,0.358987,0.469344,0.005509,0.002199,0.001466,0.325642,0.193171,0.002345,0.438067,0.433999,0.011083,0.453187,0.146697,0.367381,0.00168
1830.0,0.014508,0.001658,0.377403,0.353041,0.365672,0.336831,0.114051,0.004393,0.00335,0.550851,0.238252,0.003456,0.351605,0.440361,0.004685,0.506288,0.305973,0.136669,0.002268
1835.0,0.005229,0.00184,0.56029,0.479229,0.346261,0.401188,0.004993,0.001738,0.001699,0.418625,0.198461,0.001581,0.403493,0.459052,0.004863,0.574089,0.253802,0.225556,0.001308
1840.0,0.116703,0.002074,0.393513,0.47811,0.406309,0.518162,0.064184,0.001293,0.001542,0.421178,0.266617,0.001206,0.319009,0.448715,0.001067,0.48936,0.336194,0.169588,0.00127
1845.0,0.007755,0.001702,0.340228,0.474276,0.332415,0.6217,0.060285,0.001498,0.001716,0.452909,0.180301,0.001595,0.420688,0.460568,0.001481,0.336522,0.102873,0.387192,0.001921
1850.0,0.005513,0.002054,0.397055,0.438134,0.365804,0.486774,0.158928,0.00227,0.001576,0.443053,0.14954,0.00159,0.31475,0.432212,0.001434,0.456915,0.504101,0.366779,0.0016
1855.0,0.010026,0.002226,0.374276,0.444475,0.406776,0.551776,0.006432,0.001778,0.00161,0.536003,0.284827,0.001313,0.531409,0.426911,0.004814,0.438464,0.152323,0.003574,0.002016
1860.0,1.044087,0.0,1.003895,1.008184,0.969377,0.0,0.0,0.0,0.0,1.000869,1.000413,0.0,0.0,1.01989,0.0,0.0,0.0,0.0,0.0
